id 	sns	sc	fav	lang	(c)2021 #InstanceTicker Released under the MIT license.	domain	sname	text	width	tcolor	bcolor	scolor	bicon	sicon	iicon	entry	exity	webp	avif
2698	24				colorid.es	colorid.es										20180511T032200Z			
2699	2				glasgow.social	glasgow.social										20190422T000000Z			
2700	2	4500			ruby.social	ruby.social										20180821T000000Z			
2701	2	16610			m.rthome.me	rthome.me								66		20190325T034625Z			
2702	24				alcove.website	alcove.website										20200923T012500Z			
2703	2				nya.lemonade.moe	lemonade.moe										20181218T011700Z			
2704	2				fediscience.org	fediscience.org										20200711T123900Z			
2705	2				podlibre.social	podlibre.social										20200708T172300Z			
2706	2	265			allships.run	allships.run										20200727T000000Z			
2707	2				oc.todon.fr	todon.fr								66		20170403T155848Z			
2708	2				101010.pl	101010.pl										20180315T102900Z			
2709	2				1234.as	1234.as								66		20190712T184900Z			
2710	2				hello.2heng.xin	2heng.xin										20191230T051542Z			
2711	2				social.beaware.live	beaware.live		..beaware.live								20230626T000000Z			
2712	2				ubuntu.social	ubuntu.social										20221106T000000Z			
2713	2				znetwork.org	znetwork.org										20231026T000000Z			
2714	2				fediverse.zachleat.com	zachleat.com		zachleat.com								20221104T000000Z			
2715	2				mastodon.acm.org	acm.org		..acm.org								20221208T000000Z			
2716	2				acg.mn	acg.mn										20170526T211639Z			
2717	2				aleph.land	aleph.land										20170402T200300Z			
2718	2	28000			alive.bar	alive.bar								66		20200522T094000Z			
2719	2				anarchism.space	anarchism.space								66		20180225T182300Z			
2720	2				social.anoxinon.de	anoxinon.de		..anoxinon.de								20180708T095700Z			
2721	2				anticapitalist.party	anticapitalist.party										20170617T221200Z			
2722	2				appdot.net	appdot.net										20180904T215300Z			
2723	2				mastodon.ar.al	ar.al		..ar.al								20170410T144100Z			
2724	2	21300			nerdculture.de	nerdculture.de										20191107T183448Z			
2725	2				aana.site	aana.site										20181008T000000Z			
2726	2				assortedflotsam.com	assortedflotsam.com										20171014T010800Z			
2727	2				cutie.city	cutie.city										20230608T000000Z			
2728	2	20240			aus.social	aus.social										20180819T145000Z			
2729	24				ausglam.space	ausglam.space										20181110T034200Z			
2730	2				twit.social	twit.social										20191231T234847Z			
2731	2	2			arguos.com	arguos.com										20220222T000000Z			
2732	24				bananachips.club	bananachips.club										20181221T152300Z			
2733	2				bangdream.space	bangdream.space										20171015T162800Z			
2734	2	295935			baraag.net	baraag.net										20170425T212700Z			
2735	2				social.bau-ha.us	bau-ha.us		..bau-ha.us								20190807T164900Z			
2736	2				beach.city	beach.city										20180830T072400Z			
2737	2				beepboop.one	beepboop.one										20180501T160300Z			
2738	2				toots.benpro.fr	benpro.fr										20180110T221700Z			
2739	2	3150			bgme.me	bgme.me										20190212T000000Z			
2740	2	18750			mastodon.bida.im	bida.im		..bida.im						66		20180409T100100Z			
2741	24				bigshoulders.city	bigshoulders.city										20200612T125200Z			
2742	2				birb.site	birb.site										20181102T184100Z			
2743	2	1250		en	eupolicy.social	eupolicy.social										20220504T000000Z			
2744	2				biscuit.town	biscuit.town										20180402T180200Z			
2745	2	13100			bitcoinhackers.org	bitcoinhackers.org										20180808T202100Z			
2746	2				botsin.space	botsin.space										20170407T143900Z			
2747	2				bsd.network	bsd.network								66		20180101T190123Z			
2748	2	12550			noc.social	noc.social										20200604T000000Z			
2749	2				butts.team	butts.team										20181018T182100Z			
2750	2				toad.social	toad.social										20221108T000000Z			
2751	2				social.caa-ins.org	caa-ins.org		..caa-ins.org								20200207T123600Z			
2752	2				chaos.social	chaos.social										20170413T145200Z			
2753	2				pouet.chapril.org	chapril.org										20190321T092058Z			
2754	2				chilemasto.casa	chilemasto.casa										20200121T165300Z			
2755	2				chitter.xyz	chitter.xyz										20171213T175700Z			
2756	2				social.parentheticalrecluse.com	parentheticalrecluse.com		..parentheticalrecluse.com								20221202T000000Z			
2757	2				mastodon.cisti.org	cisti.org		..cisti.org								20190319T111800Z			
2758	24				dads.cool	dads.cool										20190502T163853Z			
2759	2	33387			m.cmx.im	cmx.im										20191018T190653Z			
2760	24				comicscamp.club	comicscamp.club										20181030T001100Z			
2761	24				digipres.club	digipres.club										20180117T032709Z			
2762	2				computerfairi.es	computerfairi.es										20170413T053600Z			
2763	2				cornichon.me	cornichon.me										20181218T152400Z			
2764	2				counter.social	counter.social										20171011T172836Z			
2765	2	60665		cn	c.im	c.im										20201228T174420Z			
2766	2	50		en	arthropod.social	arthropod.social										20221119T000000Z			
2767	2	850		en	social.treehouse.systems	treehouse.systems	treehouse.systems	treehouse.systems								20220405T000000Z			
2768	2				daedal.io	daedal.io										20190523T144800Z			
2769	2				mast.dragon-fly.club	dragon-fly.club										20200516T122557Z			
2770	2	18000			mastouille.fr	mastouille.fr										20210517T000000Z			
2771	2				deadinsi.de	deadinsi.de										20190620T114900Z			
2772	2				diaspodon.fr	diaspodon.fr										20170413T143000Z			
2773	2				die-partei.social	die-partei.social										20180811T084330Z			
2774	2				social.diskseven.com	diskseven.com		..diskseven.com								20171128T225700Z			
2775	2				dobbs.town	dobbs.town										20181204T230600Z			
2776	2				donotban.com	donotban.com								66		20190613T233600Z			
2777	2				donphan.social	donphan.social										20180118T213200Z			
2778	2				masto.donte.com.br	donte.com.br										20170920T212409Z			
2779	2				social.dropbear.xyz	dropbear.xyz		..dropbear.xyz								20170504T024200Z			
2780	2				efdn.club	efdn.club										20180902T000600Z			
2781	2	12700			eldritch.cafe	eldritch.cafe										20180417T214611Z			
2782	2				elekk.xyz	elekk.xyz										20170426T161850Z			
2783	2				elle.systems	elle.systems										20210209T150000Z			
2784	2				emacsen.net	emacsen.net										20210209T150000Z			
2785	2				embracing.space	embracing.space										20210209T150000Z			
2786	2				equestria.social	equestria.social										20210209T150000Z			
2787	2				douchi.space	douchi.space										20210209T150000Z			
2788	2				mast.eu.org	eu.org										20210209T150000Z			
2789	2				fandom.ink	fandom.ink										20210209T150000Z			
2790	2				toot.fedilab.app	fedilab.app										20210209T150000Z			
2791	2				fellies.social	fellies.social										20210209T150000Z			
2792	2				floss.social	floss.social										20210209T150000Z			
2793	2				tiny.tilde.website	tilde.website										20170405T000125Z			
2794	2	48270			fosstodon.org	fosstodon.org										20210209T150000Z			
2795	2	10830			framapiaf.org	framapiaf.org					#725794					20210209T150000Z			
2796	2				meteo.social	meteo.social										20220506T134908Z			
2797	2				freeradical.zone	freeradical.zone										20210209T150000Z			
2798	24				friend.camp	friend.camp										20210209T150000Z			
2799	2				functional.cafe	functional.cafe										20210209T150000Z			
2800	2				futuregadgetlab.cc	futuregadgetlab.cc										20210209T150000Z			
2801	2				g0v.social	g0v.social										20210209T150000Z			
2802	2	19780			mastodon.gamedev.place	gamedev.place		..gamedev.place								20171113T000000Z			
2803	2				gameliberty.club	gameliberty.club								66		20210209T150000Z			
2804	2				gensokyo.social	gensokyo.social										20210209T150000Z			
2805	2				w3c.social	w3c.social										20170614T085809Z			
2806	2	50000			mstdn.party	mstdn.party										20221108T215608Z			
2807	2				glaceon.social	glaceon.social										20210209T150000Z			
2808	2				glitch.social	glitch.social								66		20210209T150000Z			
2809	2				social.mezzo.moe	mezzo.moe		..mezzo.moe								20210724T110900Z			
2810	2				ephemeral.glitch.social	glitch.social								66		20210209T150000Z			
2811	2				glitterkitten.co.uk	glitterkitten.co.uk										20210209T150000Z			
2812	24				goblin.camp	goblin.camp										20210209T150000Z			
2813	2				godforsaken.website	godforsaken.website										20210209T150000Z			
2814	2				the.goofs.space	goofs.space										20210209T150000Z			
2815	2				mastodon.gougere.fr	gougere.fr		..gougere.fr						66		20210209T150000Z			
2816	2				gruene.social	gruene.social										20190701T194620Z			
2817	2				gulp.cafe	gulp.cafe										20210209T150000Z			
2818	2				peoplemaking.games	peoplemaking.games										20220427T000000Z			
2819	2				hackers.town	hackers.town										20210209T150000Z			
2820	2				hellsite.site	hellsite.site										20210209T150000Z			
2821	2				high.cat	high.cat										20210209T150000Z			
2822	2	13504			thu.closed.social	thu.closed.social										20190926T000000Z			
2823	2				tabletop.social	tabletop.social										20180427T000000Z			
2824	2				hostux.social	hostux.social										20210209T150000Z			
2825	2				lgbtqia.space	lgbtqia.space										20230608T000000Z			
2826	24	3		en	wrestle.town	wrestle.town										20190803T051955Z			
2827	2				icosahedron.website	icosahedron.website										20210209T150000Z			
2828	2				social.illegalpornography.com	illegalpornography.com		..illegalpornography.com								20210209T150000Z			
2829	2				im-in.space	im-in.space										20210209T150000Z			
2830	2				kde.social	kde.social										20230513T000000Z			
2831	2				imastodon.org	imastodon.org										20210209T150000Z			
2832	2				imd.social	imd.social										20210209T150000Z			
2833	24	3			empty.cafe	empty.cafe										20210206T000000Z			
2834	2	33225			infosec.exchange	infosec.exchange										20210209T150000Z			
2835	24				mastodon.infra.de	infra.de		..infra.de								20210209T150000Z			
2836	2				intahnet.co.uk	intahnet.co.uk										20210209T150000Z			
2837	2				tooting.intensifi.es	intensifi.es								66		20210209T150000Z			
2838	2				mst3k.interlinked.me	interlinked.me										20210209T150000Z			
2839	2				mastodon.indie.host	indie.host		..indie.host						66		20170406T231112Z			
2840	2				jabberwocky.moe	jabberwocky.moe								66		20210209T150000Z			
2841	2				jawns.club	jawns.club										20210209T150000Z			
2842	2				social.jesuislibre.net	jesuislibre.net		..jesuislibre.net								20210209T150000Z			
2843	2				jorts.horse	jorts.horse										20210209T150000Z			
2844	2	200		en	social.rebellion.global	rebellion.global		..rebellion.global								20191017T000000Z			
2845	2	11390			kinky.business	kinky.business										20170417T000000Z			
2846	2				kinkyelephant.com	kinkyelephant.com										20210209T150000Z			
2847	2				kirakiratter.com	kirakiratter.com					#fc217d	#fc217d				20210209T150000Z			
2848	2				kitty.town	kitty.town										20210209T150000Z			
2849	2	160		fr	nupes.social	nupes.social										20221119T064907Z			
2850	2	11070			mastodon.green	mastodon.green										20200516T000000Z			
2851	2				kosmos.social	kosmos.social										20210209T150000Z			
2852	2				kopimi.space	kopimi.space										20230705T000000Z			
2853	2				mastodon.ktachibana.party	ktachibana.party		..ktachibana.party								20210209T150000Z			
2854	2				mstdn.plus	mstdn.plus										20221111T000000Z			
2855	2				laserdisc.party	laserdisc.party										20210209T150000Z			
2856	2				mastodon.laurakalbag.com	laurakalbag.com		..laurakalbag.com								20210209T150000Z			
2857	2				layer8.space	layer8.space										20210209T150000Z			
2858	2				lesbian.solutions	lesbian.solutions										20210209T150000Z			
2859	2				lesbianschool.com	lesbianschool.com										20210209T150000Z			
2860	2				linuxrocks.online	linuxrocks.online										20170422T171000Z			
2861	2				lgbt.io	lgbt.io										20210209T150000Z			
2862	2	117644			mastodon.world	mastodon.world										20210815T000000Z			
2863	2				liberdon.com	liberdon.com										20210209T150000Z			
2864	2				flipboard.social	flipboard.social					#f22	#f22				20230121T163039Z			
2865	2				social.librem.one	librem.one		..librem.one								20210209T150000Z			
2866	2				librem.one	librem.one										20210209T150000Z			
2867	2				lediver.se	lediver.se										20211022T191000Z			
2868	2				social.linux.pizza	linux.pizza		..linux.pizza								20210209T150000Z			
2869	2				lizards.live	lizards.live										20210209T150000Z			
2870	2				lor.sh	lor.sh										20210209T150000Z			
2871	2				mastodon.com.br	mastodon.com.br										20200220T185157Z			
2872	2				mastodon.lubar.me	lubar.me		..lubar.me								20210209T150000Z			
2873	24				post.lurk.org	lurk.org										20210209T150000Z			
2874	2				malu.today	malu.today										20210209T150000Z			
2875	2				maly.io	maly.io										20210209T150000Z			
2876	2	38542			mamot.fr	mamot.fr										20210209T150000Z			
2877	2	130720			mas.to	mas.to										20210209T150000Z			
2878	2				mastd.racing	mastd.racing										20210209T150000Z			
2879	2	320		de	mastodon.de	mastodon.de										20230711T000000Z			
2880	2	1		se	social.sinnesro.se	sinnesro.se	sinnesro.se	sinnesro.se								20230429T000000Z			
2881	2	12250			masto.pt	masto.pt										20170407T000000Z			
2882	2	26500			mastodon.art	mastodon.art										20210209T150000Z			
2883	2				mastodon.bayern	mastodon.bayern										20210209T150000Z			
2884	2				mastodon.cc	mastodon.cc										20210209T150000Z			
2885	2	230528			mastodon.cloud	mastodon.cloud										20210209T150000Z			
2886	2				mastodon.radio	mastodon.radio										20180813T000000Z			
2887	2				mastodon.eus	mastodon.eus										20210209T150000Z			
2888	2				mastodon.la	mastodon.la										20200627T135258Z			
2889	2				mastodon.in.th	mastodon.in.th										20210209T150000Z			
2890	2	700		en	mastodon.design	mastodon.design										20181015T000000Z			
2891	2				mastodon.me.uk	mastodon.me.uk										20210209T150000Z			
2892	2				mastodon.mit.edu	mastodon.mit.edu										20210209T150000Z			
2893	2				mastodon.ml	mastodon.ml										20210209T150000Z			
2894	2	26030			mastodon.nl	mastodon.nl										20210209T150000Z			
2895	2	164573			mastodon.online	mastodon.online										20210209T150000Z			
2896	2				mastodon.org.uk	mastodon.org.uk										20210209T150000Z			
2897	2	26000			mastodon.scot	mastodon.scot										20210209T150000Z			
2898	2				mastodon.sk	mastodon.sk										20210209T150000Z			
2899	2	880700			mastodon.social	mastodon.social										20210209T150000Z			
2900	2	430		cn	mastodon.li	mastodon.li										20220430T000000Z			
2901	2	43550			mastodon.top	mastodon.top										20210209T150000Z			
2902	2	57950			mastodon.uno	mastodon.uno										20210209T150000Z			
2903	2				mastodon.uy	mastodon.uy										20210209T150000Z			
2904	2	24150			mastodon.xyz	mastodon.xyz										20210209T150000Z			
